1024 768 8
136,0.500000,0.125000,0.125000 
137,0.750000,0.375000,0.000000 
138,0.750000,0.000000,0.250000 
139,0.750000,0.125000,0.000000 
140,0.125000,0.500000,0.625000 
141,0.000000,0.125000,0.250000 
142,0.625000,0.375000,0.250000 
143,0.750000,0.750000,0.000000 
144,0.125000,0.375000,0.125000 
145,0.250000,0.250000,0.250000 
146,0.625000,0.625000,0.500000 
147,0.375000,0.000000,0.250000 
148,0.125000,0.500000,0.000000 
149,0.375000,0.125000,0.375000 
150,0.750000,0.250000,0.375000 
151,0.625000,0.000000,0.000000 
152,0.250000,0.750000,0.125000 
153,0.000000,0.625000,0.250000 
154,0.000000,0.500000,0.125000 
155,0.375000,0.500000,0.375000 
156,0.250000,0.500000,0.750000 
157,0.000000,0.250000,0.750000 
158,0.625000,0.250000,0.000000 
159,0.125000,0.750000,0.250000 
160,0.375000,0.375000,0.625000 
161,0.250000,0.500000,0.375000 
162,0.750000,0.375000,0.375000 
163,0.500000,0.500000,0.250000 
164,0.500000,0.750000,0.125000 
165,0.125000,0.625000,0.625000 
166,0.250000,0.125000,0.000000 
167,0.000000,0.500000,0.375000 
168,0.750000,0.750000,0.500000 
169,0.750000,0.750000,0.625000 
170,0.125000,0.625000,0.375000 
171,0.000000,0.250000,0.125000 
172,0.500000,0.750000,0.625000 
173,0.000000,0.000000,0.125000 
174,0.375000,0.125000,0.000000 
175,0.125000,0.125000,0.500000 
176,0.500000,0.375000,0.000000 
177,0.625000,0.375000,0.625000 
178,0.125000,0.375000,0.625000 
179,0.625000,0.125000,0.000000 
180,0.250000,0.375000,0.750000 
181,0.375000,0.750000,0.625000 
182,0.375000,0.500000,0.125000 
183,0.000000,0.375000,0.000000 
184,0.750000,0.125000,0.250000 
185,0.375000,0.750000,0.375000 
186,0.750000,0.000000,0.750000 
187,0.250000,0.125000,0.500000 
188,0.500000,0.500000,0.125000 
189,0.125000,0.750000,0.375000 
190,0.250000,0.125000,0.750000 
191,0.250000,0.250000,0.000000 
192,0.000000,0.125000,0.500000 
193,0.750000,0.250000,0.625000 
194,0.625000,0.000000,0.125000 
195,0.375000,0.125000,0.125000 
196,0.625000,0.375000,0.750000 
197,0.500000,0.000000,0.750000 
198,0.500000,0.000000,0.625000 
199,0.375000,0.750000,0.000000 
